EFF_DATE,FIPS,COUNTY_CITY,PROVINCE_STATE,COUNTRY_REGION,CONFIRMED_CUMULATIVE,DEATHS_CUMULATIVE,RECOVERED_CUMULATIVE,LATITUDE,LONGITUDE
2020-02-20,,,,Iran,5,2,0,,
2020-02-20,,,,India,3,0,3,,
2020-02-20,,,,Italy,3,0,0,,
2020-02-20,,,,Philippines,3,1,1,,
2020-02-20,,,,Russia,2,0,2,,
2020-02-20,,,,Spain,2,0,2,,
2020-02-20,,,,Belgium,1,0,1,,
2020-02-20,,,,Cambodia,1,0,1,,
2020-02-20,,,,Egypt,1,0,0,,
2020-02-20,,,,Finland,1,0,1,,
2020-02-20,,,,Nepal,1,0,1,,
2020-02-20,,,,Sri Lanka,1,0,1,,
2020-02-20,,,,Sweden,1,0,0,,
2020-02-16,,,,Russia,2,0,2,,
2020-02-17,,,,United Arab Emirates,9,0,4,,
2020-02-17,,,,Canada,8,0,1,,
2020-02-17,,,,Belgium,1,0,1,,
2020-02-07,,,,Sweden,1,0,0,,
2020-02-10,,,,Others,135,0,0,,
2020-02-12,,,,Malaysia,18,0,3,,
2020-02-12,,,,Nepal,1,0,1,,
2020-02-15,,,,France,12,1,4,,
2020-02-15,,,,Finland,1,0,1,,
2020-02-16,,,,France,12,1,4,,
2020-02-16,,,,United Arab Emirates,9,0,4,,
2020-02-16,,,,Philippines,3,1,1,,
2020-02-19,,,,Vietnam,16,0,7,,
2020-02-19,,,,UK,9,0,8,,
2020-02-19,,,,Cambodia,1,0,1,,
2020-02-19,,,,Egypt,1,0,0,,
2020-02-20,,,,Singapore,84,0,34,,
2020-02-20,,,,Vietnam,16,0,7,,
2020-02-20,,,,Canada,8,0,1,,
2020-02-05,,,,China,27409,562,1115,,
2020-02-06,,,,China,30553,632,1476,,
2020-02-07,,,,China,34075,717,1998,,
2020-02-08,,,,China,36778,804,2595,,
2020-02-09,,,,China,39790,904,3218,,
2020-02-12,,,,China,44699,1116,5079,,
2020-02-11,,,,China,44327,1111,4635,,
2020-02-14,,,,China,66292,1520,7973,,
2020-02-15,,,,China,68347,1662,9294,,
2020-02-16,,,,China,70446,1765,10748,,
2020-02-18,,,,China,74139,2002,14199,,
2020-02-10,,,,China,42306,1011,3917,,
2020-02-13,,,,China,59832,1368,6213,,
2020-02-17,,,,China,72364,1863,12455,,
2020-02-19,,,,China,74546,2114,15952,,
2020-02-20,,,,China,74999,2236,18002,,
2020-02-21,,,,China,75472,2236,18693,,
2020-02-21,,,,Others,634,2,1,,
2020-02-21,,,,South Korea,204,2,16,,
2020-02-21,,,,Japan,105,1,22,,
2020-02-21,,,,Singapore,85,0,37,,
2020-02-21,,,,Thailand,35,0,17,,
2020-02-21,,,,Malaysia,22,0,15,,
2020-02-21,,,,Italy,20,1,0,,
2020-02-21,,,,Iran,18,4,0,,
2020-02-21,,,,Germany,16,0,14,,
2020-02-21,,,,Vietnam,16,0,14,,
2020-02-21,,,,France,12,1,4,,
2020-02-04,,,,USA,11,0,0,,
2020-02-05,,,,USA,12,0,0,,
2020-02-06,,,,USA,12,0,0,,
2020-02-07,,,,USA,12,0,0,,
2020-02-08,,,,USA,12,0,0,,
2020-02-09,,,,USA,12,0,3,,
2020-02-10,,,,USA,12,0,3,,
2020-02-12,,,,USA,13,0,3,,
2020-02-11,,,,USA,13,0,3,,
2020-02-13,,,,USA,15,0,3,,
2020-02-15,,,,USA,15,0,3,,
2020-02-14,,,,USA,15,0,3,,
2020-02-16,,,,USA,15,0,3,,
2020-02-17,,,,USA,15,0,3,,
2020-02-18,,,,USA,15,0,3,,
2020-02-19,,,,USA,15,0,3,,
2020-02-20,,,,USA,15,0,3,,
2020-02-21,,,,USA,35,0,5,,
2020-02-04,,,,Macau,10,0,0,,
2020-02-04,,,,Hong Kong,17,1,0,,
2020-02-05,,,,Hong Kong,21,1,0,,
2020-02-05,,,,Taiwan,11,0,0,,
2020-02-06,,,,Hong Kong,24,1,0,,
2020-02-06,,,,Taiwan,16,0,1,,
2020-02-06,,,,Macau,10,0,1,,
2020-02-07,,,,Hong Kong,25,1,0,,
2020-02-07,,,,Taiwan,16,0,1,,
2020-02-07,,,,Macau,10,0,1,,
2020-02-08,,,,Macau,10,0,1,,
2020-02-09,,,,Hong Kong,29,1,0,,
2020-02-09,,,,Macau,10,0,1,,
2020-02-10,,,,Hong Kong,38,1,0,,
2020-02-11,,,,Hong Kong,49,1,0,,
2020-02-11,,,,Macau,10,0,1,,
2020-02-12,,,,Hong Kong,50,1,1,,
2020-02-13,,,,Hong Kong,53,1,1,,
2020-02-09,,,,Taiwan,18,0,1,,
2020-02-10,,,,Taiwan,18,0,1,,
2020-02-10,,,,Macau,10,0,1,,
2020-02-11,,,,Taiwan,18,0,1,,
2020-02-13,,,,Taiwan,18,0,1,,
2020-02-08,,,,Taiwan,17,0,1,,
2020-02-14,,,,Hong Kong,56,1,1,,
2020-02-14,,,,Taiwan,18,0,2,,
2020-02-14,,,,Macau,10,0,3,,
2020-02-15,,,,Taiwan,18,0,2,,
2020-02-15,,,,Macau,10,0,3,,
2020-02-16,,,,Macau,10,0,5,,
2020-02-17,,,,Hong Kong,60,1,2,,
2020-02-17,,,,Taiwan,22,1,2,,
2020-02-18,,,,Hong Kong,62,1,2,,
2020-02-18,,,,Macau,10,0,5,,
2020-02-05,,,,Macau,10,0,0,,
2020-02-08,,,,Hong Kong,26,1,0,,
2020-02-12,,,,Taiwan,18,0,1,,
2020-02-16,,,,Hong Kong,57,1,2,,
2020-02-16,,,,Taiwan,20,1,2,,
2020-02-17,,,,Macau,10,0,5,,
2020-02-12,,,,Macau,10,0,2,,
2020-02-13,,,,Macau,10,0,3,,
2020-02-19,,,,Hong Kong,63,2,5,,
2020-02-19,,,,Taiwan,23,1,2,,
2020-02-19,,,,Macau,10,0,5,,
2020-02-20,,,,Hong Kong,68,2,6,,
2020-02-20,,,,Taiwan,24,1,2,,
2020-02-20,,,,Macau,10,0,6,,
2020-02-15,,,,Hong Kong,56,1,1,,
2020-02-18,,,,Taiwan,22,1,2,,
2020-02-21,,,,Hong Kong,68,2,5,,
2020-02-21,,,,Taiwan,26,1,2,,
2020-02-21,,,,Macau,10,0,6,,
2020-02-21,,,,UK,9,0,8,,
2020-02-21,,,,United Arab Emirates,9,0,4,,
2020-02-21,,,,Canada,9,0,3,,
2020-02-21,,,,Australia,19,0,11,,
2020-02-21,,,,India,3,0,3,,
2020-02-21,,,,Philippines,3,1,1,,
2020-02-21,,,,Russia,2,0,2,,
2020-02-21,,,,Spain,2,0,2,,
2020-02-21,,,,Belgium,1,0,1,,
2020-02-21,,,,Cambodia,1,0,1,,
2020-02-21,,,,Egypt,1,0,0,,
2020-02-21,,,,Finland,1,0,1,,
2020-02-21,,,,Israel,1,0,0,,
2020-02-21,,,,Lebanon,1,0,0,,
2020-02-21,,,,Nepal,1,0,1,,
2020-02-21,,,,Sri Lanka,1,0,1,,
2020-02-21,,,,Sweden,1,0,0,,
2020-02-22,,,,Others,634,2,1,,
2020-02-22,,,,South Korea,433,2,16,,
2020-02-22,,,,Japan,122,1,22,,
2020-02-22,,,,Singapore,85,0,37,,
2020-02-22,,,,Italy,62,2,1,,
2020-02-22,,,,Thailand,35,0,17,,
2020-02-22,,,,Iran,28,5,0,,
2020-02-22,,,,Malaysia,22,0,15,,
2020-02-22,,,,Germany,16,0,14,,
2020-02-22,,,,Vietnam,16,0,14,,
2020-02-22,,,,United Arab Emirates,13,0,4,,
2020-02-22,,,,France,12,1,4,,
2020-02-22,,,,UK,9,0,8,,
2020-02-22,,,,Australia,22,0,11,,
2020-02-22,,,,Canada,9,0,3,,
2020-02-22,,,,India,3,0,3,,
2020-02-22,,,,Philippines,3,1,1,,
2020-02-22,,,,Russia,2,0,2,,
2020-02-22,,,,Spain,2,0,2,,
2020-02-22,,,,Belgium,1,0,1,,
2020-02-22,,,,Cambodia,1,0,1,,
2020-02-22,,,,Egypt,1,0,0,,
2020-02-22,,,,Finland,1,0,1,,
2020-02-22,,,,Israel,1,0,0,,
2020-02-22,,,,Lebanon,1,0,0,,
2020-02-22,,,,Nepal,1,0,1,,
2020-02-22,,,,Sri Lanka,1,0,1,,
2020-02-22,,,,Sweden,1,0,0,,
2020-02-23,,,,Others,691,3,0,,
2020-02-23,,,,South Korea,602,6,18,,
2020-02-23,,,,Italy,155,3,2,,
2020-02-23,,,,Japan,147,1,22,,
2020-02-23,,,,Singapore,89,0,51,,
2020-02-23,,,,Thailand,35,0,21,,
2020-02-23,,,,Malaysia,22,0,15,,
2020-02-23,,,,Germany,16,0,14,,
2020-02-23,,,,Vietnam,16,0,14,,
2020-02-23,,,,United Arab Emirates,13,0,4,,
2020-02-23,,,,France,12,1,4,,
2020-02-23,,,,UK,9,0,8,,
2020-02-23,,,,Australia,22,0,11,,
2020-02-23,,,,Canada,9,0,3,,
2020-02-23,,,,India,3,0,3,,
2020-02-23,,,,Philippines,3,1,1,,
2020-02-23,,,,Russia,2,0,2,,
2020-02-23,,,,Spain,2,0,2,,
2020-02-23,,,,Belgium,1,0,1,,
2020-02-23,,,,Cambodia,1,0,1,,
2020-02-23,,,,Egypt,1,0,0,,
2020-02-23,,,,Finland,1,0,1,,
2020-02-23,,,,Israel,1,0,0,,
2020-02-23,,,,Lebanon,1,0,0,,
2020-02-23,,,,Nepal,1,0,1,,
2020-02-23,,,,Sri Lanka,1,0,1,,
2020-02-23,,,,Sweden,1,0,0,,
2020-02-24,,,,South Korea,833,8,18,,
2020-02-24,,,,Italy,229,7,1,,
2020-02-24,,,,Japan,159,1,22,,
2020-02-24,,,,Singapore,89,0,51,,
2020-02-24,,,,Iran,61,12,0,,
2020-02-24,,,,Thailand,35,0,21,,
2020-02-24,,,,Germany,16,0,14,,
2020-02-24,,,,Vietnam,16,0,14,,
2020-02-24,,,,UK,13,0,8,,
2020-02-24,,,,United Arab Emirates,13,0,4,,
2020-02-24,,,,France,12,1,4,,
2020-02-24,,,,Australia,22,0,11,,
2020-02-24,,,,Canada,10,0,3,,
2020-02-24,,,,India,3,0,3,,
2020-02-24,,,,Philippines,3,1,1,,
2020-02-24,,,,Oman,2,0,0,,
2020-02-24,,,,Russia,2,0,2,,
2020-02-24,,,,Afghanistan,1,0,0,,
2020-02-24,,,,Bahrain,1,0,0,,
2020-02-24,,,,Belgium,1,0,1,,
2020-02-24,,,,Cambodia,1,0,1,,
2020-02-24,,,,Egypt,1,0,0,,
2020-02-24,,,,Finland,1,0,1,,
2020-02-24,,,,Iraq,1,0,0,,
2020-02-24,,,,Israel,1,0,0,,
2020-02-24,,,,Kuwait,1,0,0,,
2020-02-24,,,,Lebanon,1,0,0,,
2020-02-24,,,,Nepal,1,0,1,,
2020-02-24,,,,Sri Lanka,1,0,1,,
2020-02-24,,,,Sweden,1,0,0,,
2020-02-25,,,,South Korea,977,10,22,,
2020-02-25,,,,Others,691,3,0,,
2020-02-25,,,,Japan,170,1,22,,
2020-02-25,,,,Iran,95,16,0,,
2020-02-25,,,,Bahrain,23,0,0,,
2020-02-25,,,,Germany,17,0,14,,
2020-02-25,,,,Vietnam,16,0,16,,
2020-02-25,,,,France,14,1,11,,
2020-02-25,,,,UK,13,0,8,,
2020-02-25,,,,United Arab Emirates,13,0,4,,
2020-02-25,,,,Kuwait,11,0,0,,
2020-02-25,,,,Canada,11,0,3,,
2020-02-25,,,,Spain,6,0,2,,
2020-02-25,,,,India,3,0,3,,
2020-02-25,,,,Philippines,3,1,1,,
2020-02-25,,,,Austria,2,0,0,,
2020-02-25,,,,Oman,2,0,0,,
2020-02-25,,,,Russia,2,0,2,,
2020-02-25,,,,Afghanistan,1,0,0,,
2020-02-25,,,,Algeria,1,0,0,,
2020-02-25,,,,Belgium,1,0,1,,
2020-02-25,,,,Cambodia,1,0,1,,
2020-02-25,,,,Croatia,1,0,0,,
2020-02-25,,,,Egypt,1,0,0,,
2020-02-25,,,,Finland,1,0,1,,
2020-02-25,,,,Iraq,1,0,0,,
2020-02-25,,,,Israel,1,0,0,,
2020-02-25,,,,Lebanon,1,0,0,,
2020-02-25,,,,Nepal,1,0,1,,
2020-02-25,,,,Sweden,1,0,0,,
2020-02-26,,,,South Korea,1261,12,22,,
2020-02-26,,,,Italy,453,12,3,,
2020-02-26,,,,Singapore,93,0,62,,
2020-02-26,,,,Bahrain,33,0,0,,
2020-02-26,,,,Germany,27,0,15,,
2020-02-26,,,,Kuwait,26,0,0,,
2020-02-26,,,,Malaysia,22,0,18,,
2020-02-26,,,,France,18,2,11,,
2020-02-26,,,,Vietnam,16,0,16,,
2020-02-26,,,,Spain,13,0,2,,
2020-02-26,,,,UK,13,0,8,,
2020-02-26,,,,United Arab Emirates,13,0,4,,
2020-02-26,,,,Australia,22,0,11,,
2020-02-26,,,,Iraq,5,0,0,,
2020-02-26,,,,Oman,4,0,0,,
2020-02-26,,,,Croatia,3,0,0,,
2020-02-26,,,,India,3,0,3,,
2020-02-26,,,,Philippines,3,1,1,,
2020-02-26,,,,Austria,2,0,0,,
2020-02-26,,,,Israel,2,0,0,,
2020-02-26,,,,Lebanon,2,0,0,,
2020-02-26,,,,Pakistan,2,0,0,,
2020-02-26,,,,Sweden,2,0,0,,
2020-02-26,,,,Algeria,1,0,0,,
2020-02-26,,,,Belgium,1,0,1,,
2020-02-26,,,,Brazil,1,0,0,,
2020-02-26,,,,Cambodia,1,0,1,,
2020-02-26,,,,Egypt,1,0,0,,
2020-02-26,,,,Georgia,1,0,0,,
2020-02-26,,,,Greece,1,0,0,,
2020-02-26,,,,Nepal,1,0,1,,
2020-02-26,,,,North Macedonia,1,0,0,,
2020-02-26,,,,Norway,1,0,0,,
2020-02-26,,,,Romania,1,0,0,,
2020-02-26,,,,Sri Lanka,1,0,1,,
2020-02-26,,,,Switzerland,1,0,0,,
2020-02-27,,,,South Korea,1766,13,22,,
2020-02-27,,,,Others,705,4,10,,
2020-02-27,,,,Italy,655,17,45,,
2020-02-27,,,,Iran,245,26,49,,
2020-02-27,,,,Singapore,93,0,62,,
2020-02-27,,,,Germany,46,0,16,,
2020-02-27,,,,France,38,2,11,,
2020-02-27,,,,Vietnam,16,0,16,,
2020-02-27,,,,Spain,15,0,2,,
2020-02-27,,,,UK,15,0,8,,
2020-02-27,,,,Australia,23,0,11,,
2020-02-27,,,,Switzerland,8,0,0,,
2020-02-27,,,,Canada,13,0,6,,
2020-02-27,,,,Iraq,7,0,0,,
2020-02-27,,,,Oman,4,0,0,,
2020-02-27,,,,Austria,3,0,0,,
2020-02-27,,,,India,3,0,3,,
2020-02-27,,,,Israel,3,0,1,,
2020-02-27,,,,Philippines,3,1,1,,
2020-02-27,,,,Finland,2,0,1,,
2020-02-27,,,,Lebanon,2,0,0,,
2020-02-27,,,,Pakistan,2,0,0,,
2020-02-27,,,,Russia,2,0,2,,
2020-02-27,,,,Afghanistan,1,0,0,,
2020-02-27,,,,Algeria,1,0,0,,
2020-02-27,,,,Belgium,1,0,1,,
2020-02-27,,,,Brazil,1,0,0,,
2020-02-23,,,,Iran,43,8,0,,
2020-02-25,,,,Singapore,91,0,53,,
2020-02-25,,,,Malaysia,22,0,18,,
2020-02-25,,,,Australia,22,0,11,,
2020-02-25,,,,Switzerland,1,0,0,,
2020-02-26,,,,Others,705,4,10,,
2020-02-26,,,,Iran,139,19,49,,
2020-02-26,,,,Canada,11,0,3,,
2020-02-27,,,,United Arab Emirates,13,0,4,,
2020-02-27,,,,Greece,3,0,0,,
2020-02-27,,,,Cambodia,1,0,1,,
2020-02-27,,,,Denmark,1,0,0,,
2020-02-27,,,,Egypt,1,0,0,,
2020-02-27,,,,Georgia,1,0,0,,
2020-02-27,,,,Nepal,1,0,1,,
2020-02-27,,,,Netherlands,1,0,0,,
2020-02-27,,,,North Macedonia,1,0,0,,
2020-02-27,,,,Norway,1,0,0,,
2020-02-27,,,,Romania,1,0,0,,
2020-02-27,,,,San Marino,1,0,0,,
2020-02-27,,,,Sri Lanka,1,0,1,,
2020-02-28,,,,Italy,888,21,46,,
2020-02-28,,,,Others,705,6,10,,
2020-02-28,,,,Iran,388,34,73,,
2020-02-28,,,,Japan,228,4,22,,
2020-02-28,,,,Singapore,93,0,62,,
2020-02-28,,,,France,57,2,11,,
2020-02-28,,,,Germany,48,0,16,,
2020-02-28,,,,Kuwait,45,0,0,,
2020-02-28,,,,Thailand,41,0,28,,
2020-02-28,,,,Bahrain,36,0,0,,
2020-02-28,,,,Malaysia,23,0,18,,
2020-02-28,,,,UK,20,0,8,,
2020-02-28,,,,United Arab Emirates,19,0,5,,
2020-02-28,,,,Australia,23,0,11,,
2020-02-28,,,,Switzerland,8,0,0,,
2020-02-28,,,,Canada,14,0,6,,
2020-02-28,,,,Iraq,7,0,0,,
2020-02-28,,,,Sweden,7,0,0,,
2020-02-28,,,,Norway,6,0,0,,
2020-02-28,,,,Greece,4,0,0,,
2020-02-28,,,,Israel,4,0,1,,
2020-02-28,,,,Oman,4,0,0,,
2020-02-28,,,,Austria,3,0,0,,
2020-02-28,,,,Philippines,3,1,1,,
2020-02-28,,,,Romania,3,0,0,,
2020-02-28,,,,Finland,2,0,1,,
2020-02-28,,,,Lebanon,2,0,0,,
2020-02-28,,,,Pakistan,2,0,0,,
2020-02-28,,,,Russia,2,0,2,,
2020-02-28,,,,Azerbaijan,1,0,0,,
2020-02-28,,,,Afghanistan,1,0,0,,
2020-02-28,,,,Algeria,1,0,0,,
2020-02-28,,,,Belarus,1,0,0,,
2020-02-28,,,,Belgium,1,0,1,,
2020-02-28,,,,Brazil,1,0,0,,
2020-02-28,,,,Cambodia,1,0,1,,
2020-02-28,,,,Denmark,1,0,0,,
2020-02-28,,,,Egypt,1,0,1,,
2020-02-28,,,,Georgia,1,0,0,,
2020-02-28,,,,Iceland,1,0,0,,
2020-02-28,,,,Mexico,1,0,0,,
2020-02-28,,,,Nepal,1,0,1,,
2020-02-28,,,,Netherlands,1,0,0,,
2020-02-28,,,,New Zealand,1,0,0,,
2020-02-28,,,,Ireland,1,0,0,,
2020-02-28,,,,Sri Lanka,1,0,1,,
2020-02-29,,,,South Korea,3150,16,27,,
2020-02-29,,,,Italy,1128,29,46,,
2020-02-29,,,,Others,705,6,10,,
2020-02-29,,,,Iran,593,43,123,,
2020-02-29,,,,Japan,241,5,32,,
2020-02-29,,,,Singapore,102,0,72,,
2020-02-29,,,,France,100,2,12,,
2020-02-29,,,,Germany,79,0,16,,
2020-02-29,,,,Kuwait,45,0,0,,
2020-02-29,,,,Spain,45,0,2,,
2020-02-29,,,,Thailand,42,0,28,,
2020-02-29,,,,Bahrain,41,0,0,,
2020-02-29,,,,Malaysia,25,0,18,,
2020-02-29,,,,UK,23,0,8,,
2020-02-29,,,,Switzerland,18,0,0,,
2020-02-29,,,,Vietnam,16,0,16,,
2020-02-29,,,,Iraq,13,0,0,,
2020-02-29,,,,Sweden,12,0,0,,
2020-02-29,,,,Canada,20,0,6,,
2020-02-29,,,,Australia,25,0,11,,
2020-02-29,,,,Austria,9,0,0,,
2020-02-29,,,,Israel,7,0,1,,
2020-02-29,,,,Oman,6,0,1,,
2020-02-29,,,,Greece,4,0,0,,
2020-02-29,,,,Mexico,4,0,0,,
2020-02-29,,,,Pakistan,4,0,0,,
2020-02-29,,,,Denmark,3,0,0,,
2020-02-29,,,,Finland,3,0,1,,
2020-02-29,,,,Philippines,3,1,1,,
2020-02-29,,,,Brazil,2,0,0,,
2020-02-29,,,,Russia,2,0,2,,
2020-02-29,,,,Afghanistan,1,0,0,,
2020-02-29,,,,Algeria,1,0,0,,
2020-02-29,,,,Belarus,1,0,0,,
2020-02-29,,,,Belgium,1,0,1,,
2020-02-29,,,,Cambodia,1,0,1,,
2020-02-29,,,,Egypt,1,0,1,,
2020-02-29,,,,Georgia,1,0,0,,
2020-02-29,,,,Iceland,1,0,0,,
2020-02-29,,,,Ireland,1,0,0,,
2020-02-29,,,,Monaco,1,0,0,,
2020-02-29,,,,Nepal,1,0,1,,
2020-02-29,,,,New Zealand,1,0,0,,
2020-02-29,,,,Nigeria,1,0,0,,
2020-02-29,,,,North Macedonia,1,0,0,,
2020-02-29,,,,Qatar,1,0,0,,
2020-02-29,,,,San Marino,1,0,0,,
2020-02-29,,,,Sri Lanka,1,0,1,,
2020-02-19,,,,Germany,16,0,12,,
2020-02-24,,,,Others,691,3,0,,
2020-02-24,,,,Malaysia,22,0,18,,
2020-02-24,,,,Spain,2,0,2,,
2020-02-25,,,,Italy,322,10,1,,
2020-02-25,,,,Thailand,37,0,22,,
2020-02-25,,,,Sri Lanka,1,0,1,,
2020-02-26,,,,Japan,189,2,22,,
2020-02-26,,,,Thailand,40,0,22,,
2020-02-26,,,,Finland,2,0,1,,
2020-02-26,,,,Russia,2,0,2,,
2020-02-26,,,,Afghanistan,1,0,0,,
2020-02-27,,,,Japan,214,4,22,,
2020-02-27,,,,Kuwait,43,0,0,,
2020-02-27,,,,Thailand,40,0,22,,
2020-02-27,,,,Bahrain,33,0,0,,
2020-02-27,,,,Malaysia,23,0,18,,
2020-02-27,,,,Sweden,7,0,0,,
2020-02-27,,,,Croatia,3,0,0,,
2020-02-28,,,,South Korea,2337,13,22,,
2020-02-28,,,,Spain,32,0,2,,
2020-02-28,,,,India,3,0,3,,
2020-02-28,,,,Estonia,1,0,0,,
2020-02-28,,,,Lithuania,1,0,0,,
2020-02-28,,,,North Macedonia,1,0,0,,
2020-02-28,,,,San Marino,1,0,0,,
2020-02-29,,,,United Arab Emirates,21,0,5,,
2020-02-29,,,,Norway,15,0,0,,
2020-02-29,,,,Netherlands,6,0,0,,
2020-02-29,,,,Lebanon,4,0,0,,
2020-02-29,,,,Romania,3,0,0,,
2020-02-29,,,,Estonia,1,0,0,,
2020-02-29,,,,Luxembourg,1,0,0,,
2020-02-27,,,,Estonia,1,0,0,,
2020-02-28,,,,Vietnam,16,0,16,,
2020-02-29,,,,Croatia,6,0,0,,
2020-02-29,,,,Lithuania,1,0,0,,
2020-02-28,,,,Croatia,5,0,0,,
2020-02-29,,,,India,3,0,3,,
2020-02-28,,,,Nigeria,1,0,0,,
2020-03-01,,,,South Korea,3736,17,30,36,128
2020-03-01,,,,Italy,1694,34,83,43,12
2020-03-01,,,,Iran,978,54,175,32,53
2020-03-01,,,,Japan,256,6,32,36,138
2020-03-01,,,,France,130,2,12,47,2
2020-03-01,,,,Germany,130,0,16,51,9
2020-03-01,,,,Singapore,106,0,72,1.2833,103.8333
2020-03-01,,,,Spain,84,0,2,40,-4
2020-03-01,,,,Bahrain,47,0,0,26.0275,50.55
2020-03-01,,,,Kuwait,45,0,0,29.5,47.75
2020-03-01,,,,Thailand,42,1,28,15,101
2020-03-01,,,,UK,36,0,8,55,-3
2020-03-01,,,,Malaysia,29,0,18,2.5,112.5
2020-03-01,,,,Switzerland,27,0,0,46.8182,8.2275
2020-03-01,,,,United Arab Emirates,21,0,5,24,54
2020-03-01,,,,Iraq,19,0,0,33,44
2020-03-01,,,,Norway,19,0,0,60.472,8.4689
2020-03-01,,,,Vietnam,16,0,16,16,108
2020-03-01,,,,Austria,14,0,0,47.5162,14.5501
2020-03-01,,Toronto,Ontario,Canada,14,0,2,43.6532,-79.3832
2020-03-01,,,,Sweden,14,0,0,63,16
2020-03-01,,,,Israel,10,0,1,31,35
2020-03-01,,,,Lebanon,10,0,0,33.8547,35.8623
2020-03-01,,,,Netherlands,10,0,0,52.1326,5.2913
2020-03-01,,,Queensland,Australia,9,0,1,-28.0167,153.4
2020-03-01,,,British Columbia,Canada,8,0,3,49.2827,-123.1207
2020-03-01,,,Victoria,Australia,7,0,4,-37.8136,144.9631
2020-03-01,,,,Croatia,7,0,0,45.1,15.2
2020-03-01,,,,Greece,7,0,0,39.0742,21.8243
2020-03-01,,,New South Wales,Australia,6,0,4,-33.8688,151.2093
2020-03-01,,,,Ecuador,6,0,0,-1.8312,-78.1834
2020-03-01,,,,Finland,6,0,1,64,26
2020-03-01,,,,Oman,6,0,1,21,57
2020-03-01,,,,Mexico,5,0,0,23,-102
2020-03-01,,,,Denmark,4,0,0,56.2639,9.5018
2020-03-01,,,,Pakistan,4,0,0,30.3753,69.3451
2020-03-01,,,South Australia,Australia,3,0,2,-34.9285,138.6007
2020-03-01,,,,Azerbaijan,3,0,0,40.1431,47.5769
2020-03-01,,,,Czech Republic,3,0,0,49.8175,15.473
2020-03-01,,,,Georgia,3,0,0,42.3154,43.3569
2020-03-01,,,,Iceland,3,0,0,64.9631,-19.0208
2020-03-01,,,,Philippines,3,1,1,13,122
2020-03-01,,,,Qatar,3,0,0,25.3548,51.1839
2020-03-01,,,,Romania,3,0,0,45.9432,24.9668
2020-03-01,,,Western Australia,Australia,2,1,0,-31.9505,115.8605
2020-03-01,,,,Belgium,2,0,1,50.8333,4
2020-03-01,,,,Brazil,2,0,0,-14.235,-51.9253
2020-03-01,,,,Egypt,2,0,1,26,30
2020-03-01,,,,Russia,2,0,2,60,90
2020-03-01,,,,Afghanistan,1,0,0,33,65
2020-03-01,,,,Algeria,1,0,0,28.0339,1.6596
2020-03-01,,,,Armenia,1,0,0,40.0691,45.0382
2020-03-01,,,,Belarus,1,0,0,53.7098,27.9534
2020-03-01,,,,Cambodia,1,0,1,11.55,104.9167
2020-03-01,,Montreal,QC,Canada,1,0,0,45.5017,-73.5673
2020-03-01,,London,Ontario,Canada,1,0,1,42.9849,-81.2453
2020-03-01,,,,Dominican Republic,1,0,0,18.7357,-70.1627
2020-03-01,,,,Estonia,1,0,0,58.5953,25.0136
2020-03-01,,,,Ireland,1,0,0,53.1424,-7.6921
2020-03-01,,,,Lithuania,1,0,0,55.1694,23.8813
2020-03-01,,,,Luxembourg,1,0,0,49.8153,6.1296
2020-03-01,,,,Monaco,1,0,0,43.7333,7.4167
2020-03-01,,,,Nepal,1,0,1,28.1667,84.25
2020-03-01,,,,New Zealand,1,0,0,-40.9006,174.886
2020-03-01,,,,Nigeria,1,0,0,9.082,8.6753
2020-03-01,,,,North Macedonia,1,0,0,41.6086,21.7453
2020-03-01,,,,San Marino,1,0,0,43.9424,12.4578
2020-03-01,,,,Sri Lanka,1,0,1,7,81
2020-03-02,,,,South Korea,4335,28,30,36,128
2020-03-02,,,,Italy,2036,52,149,43,12
2020-03-02,,,,Iran,1501,66,291,32,53
2020-03-02,,,,Japan,274,6,32,36,138
2020-03-02,,,,France,191,3,12,47,2
2020-03-02,,,,Germany,159,0,16,51,9
2020-03-02,,,,Spain,120,0,2,40,-4
2020-03-02,,,,Singapore,108,0,78,1.2833,103.8333
2020-03-02,,,,Kuwait,56,0,0,29.5,47.75
2020-03-02,,,,Bahrain,49,0,0,26.0275,50.55
2020-03-02,,,,Thailand,43,1,31,15,101
2020-03-02,,,,Switzerland,42,0,0,46.8182,8.2275
2020-03-02,,,,UK,40,0,8,55,-3
2020-03-02,,,,Malaysia,29,0,18,2.5,112.5
2020-03-02,,,,Iraq,26,0,0,33,44
2020-03-02,,,,Norway,25,0,0,60.472,8.4689
2020-03-02,,,,United Arab Emirates,21,0,5,24,54
2020-03-02,,,,Austria,18,0,0,47.5162,14.5501
2020-03-02,,,,Netherlands,18,0,0,52.1326,5.2913
2020-03-02,,Toronto,Ontario,Canada,17,0,2,43.6532,-79.3832
2020-03-02,,,,Vietnam,16,0,16,16,108
2020-03-02,,,,Sweden,15,0,0,63,16
2020-03-02,,,,Lebanon,13,0,0,33.8547,35.8623
2020-03-02,,,,Israel,10,0,1,31,35
2020-03-02,,,Queensland,Australia,9,0,1,-28.0167,153.4
2020-03-02,,,Victoria,Australia,9,0,4,-37.8136,144.9631
2020-03-02,,,,Belgium,8,0,1,50.8333,4
2020-03-02,,,British Columbia,Canada,8,0,3,49.2827,-123.1207
2020-03-02,,,,San Marino,8,0,0,43.9424,12.4578
